Dataset,Run,Explainer,Probability,P1,P2
25,31,Beta,0.45569512,33,30
25,31,Beta,0.44316772,33,31
25,31,Beta,0.45184258,33,32
25,31,Beta,0.45283544,33,42
25,31,Beta,0.45272452,33,74
25,31,Beta,0.45494726,33,98
25,31,Beta,0.44971994,39,18
25,31,Beta,0.4502282,39,26
25,31,Beta,0.4491461,39,42
25,31,Beta,0.4587253,40,9
25,31,Beta,0.44727984,42,18
25,31,Beta,0.44466683,42,25
25,31,Beta,0.4541243,42,26
25,31,Beta,0.45148134,42,31
25,31,Beta,0.45497364,42,33
25,31,Beta,0.45993775,42,39
25,31,Beta,0.44856486,46,18
25,31,Beta,0.44370317,46,32
25,31,Beta,0.45783788,46,50
25,31,Beta,0.45306802,46,98
25,31,Beta,0.45425138,50,18
25,31,Beta,0.44884336,50,31
25,31,Beta,0.4523382,50,46
25,31,Beta,0.45689717,51,9
25,31,Beta,0.4380519,53,18
25,31,Beta,0.45000693,54,9
25,31,Beta,0.4581067,54,17
25,31,Beta,0.4498441,60,18
25,31,Beta,0.4444461,60,25
25,31,Beta,0.4418914,60,98
25,31,Beta,0.44494653,61,9
25,31,Beta,0.4343095,62,9
25,31,Beta,0.43951192,69,9
25,31,Beta,0.4513233,71,9
25,31,Beta,0.45084742,74,18
25,31,Beta,0.45534444,74,24
25,31,Beta,0.44900587,74,26
25,31,Beta,0.4451027,74,31
25,31,Beta,0.44630796,74,33
25,31,Beta,0.45389697,74,98
25,31,Beta,0.445685,76,18
25,31,Beta,0.45171767,76,26
25,31,Beta,0.44542855,97,9
25,31,Beta,0.4514999,98,18
25,31,Beta,0.455461,98,24
25,31,Beta,0.45391396,98,26
25,31,Beta,0.4493233,98,31
25,31,Beta,0.45219073,98,32
25,31,Beta,0.46121845,98,33
25,31,Beta,0.45260492,98,46
25,31,Beta,0.4589608,98,60
25,31,Beta,0.44657046,98,74
25,32,Beta,0.44210517,7,18
25,32,Beta,0.5084282,9,12
25,32,Beta,0.52353776,9,14
25,32,Beta,0.516373,9,17
25,32,Beta,0.51212794,9,18
25,32,Beta,0.5212274,9,23
25,32,Beta,0.50669074,9,32
25,32,Beta,0.5201991,9,40
25,32,Beta,0.5442806,9,51
25,32,Beta,0.50863606,9,54
25,32,Beta,0.5089189,9,61
25,32,Beta,0.5275464,9,62
25,32,Beta,0.512676,9,69
25,32,Beta,0.5166226,9,71
25,32,Beta,0.51547754,9,97
25,32,Beta,0.45054716,12,9
25,32,Beta,0.44887084,14,9
25,32,Beta,0.45423466,17,9
25,32,Beta,0.44742042,17,54
25,32,Beta,0.5989346,18,7
25,32,Beta,0.5607768,18,9
25,32,Beta,0.6086241,18,19
25,32,Beta,0.6056841,18,20
25,32,Beta,0.54181975,18,22
25,32,Beta,0.5555975,18,24
25,32,Beta,0.5481481,18,25
25,32,Beta,0.55132073,18,26
25,32,Beta,0.55337054,18,30
25,32,Beta,0.54452866,18,31
25,32,Beta,0.5486439,18,32
25,32,Beta,0.5647459,18,33
25,32,Beta,0.5523972,18,39
25,32,Beta,0.54991364,18,42
25,32,Beta,0.54612,18,46
25,32,Beta,0.5483391,18,50
25,32,Beta,0.57688886,18,53
25,32,Beta,0.5452893,18,60
25,32,Beta,0.54911613,18,74
25,32,Beta,0.5584502,18,76
25,32,Beta,0.547837,18,98
25,32,Beta,0.44890234,19,18
25,32,Beta,0.45577115,20,18
25,32,Beta,0.46180844,22,18
25,32,Beta,0.45345405,22,32
25,32,Beta,0.45695177,22,33
25,32,Beta,0.44636366,23,9
25,32,Beta,0.45356846,24,18
25,32,Beta,0.44761083,24,25
25,32,Beta,0.45366323,24,26
25,32,Beta,0.4544088,24,30
25,32,Beta,0.4484937,24,31
25,32,Beta,0.4527464,24,32
25,32,Beta,0.45730966,24,33
25,32,Beta,0.45381334,24,74
25,32,Beta,0.4549419,24,98
25,32,Beta,0.45791903,25,18
25,32,Beta,0.46322018,25,24
25,32,Beta,0.45790854,25,26
25,32,Beta,0.45322403,25,32
25,32,Beta,0.45496327,25,42
25,32,Beta,0.45830435,25,60
25,32,Beta,0.4699542,26,18
25,32,Beta,0.46124855,26,24
25,32,Beta,0.45540982,26,25
25,32,Beta,0.4553283,26,31
25,32,Beta,0.45544267,26,32
25,32,Beta,0.4648319,26,33
25,32,Beta,0.4677693,26,39
25,32,Beta,0.4503919,26,42
25,32,Beta,0.45877153,26,74
25,32,Beta,0.4667305,26,76
25,32,Beta,0.46592587,26,98
25,32,Beta,0.45352006,30,18
25,32,Beta,0.4557228,30,24
25,32,Beta,0.4620082,30,33
25,32,Beta,0.4606851,31,18
25,32,Beta,0.4604327,31,24
25,32,Beta,0.456502,31,26
25,32,Beta,0.44762298,31,32
25,32,Beta,0.46569824,31,33
25,32,Beta,0.4557522,31,42
25,32,Beta,0.45808545,31,50
25,32,Beta,0.44905043,31,74
25,32,Beta,0.4595497,31,98
25,32,Beta,0.45037535,32,9
25,32,Beta,0.45254526,32,18
25,32,Beta,0.45521134,32,22
25,32,Beta,0.45550776,32,24
25,32,Beta,0.44262215,32,25
25,32,Beta,0.45617914,32,26
25,32,Beta,0.45022348,32,31
25,32,Beta,0.45619512,32,33
25,32,Beta,0.4545373,32,46
25,32,Beta,0.45253214,32,98
25,32,Beta,0.449901,33,18
25,32,Beta,0.4466474,33,22
25,32,Beta,0.44947323,33,24
25,32,Beta,0.45026815,33,26
25,32,Beta,0.45679837,33,30
25,32,Beta,0.4504789,33,31
25,32,Beta,0.4511484,33,32
25,32,Beta,0.44887084,33,42
25,32,Beta,0.44596025,33,74
25,32,Beta,0.45047128,33,98
25,32,Beta,0.44698793,39,18
25,32,Beta,0.45177045,39,26
25,32,Beta,0.45189443,39,42
25,32,Beta,0.45115337,40,9
25,32,Beta,0.4493119,42,18
25,32,Beta,0.44717064,42,25
25,32,Beta,0.45092535,42,26
25,32,Beta,0.44181973,42,31
25,32,Beta,0.45679477,42,33
25,32,Beta,0.45920455,42,39
25,32,Beta,0.45277148,46,18
25,32,Beta,0.4468078,46,32
25,32,Beta,0.45334014,46,50
25,32,Beta,0.44551498,46,98
25,32,Beta,0.4561746,50,18
25,32,Beta,0.44926906,50,31
25,32,Beta,0.45840845,50,46
25,32,Beta,0.45209756,51,9
25,32,Beta,0.44256324,53,18
25,32,Beta,0.45132294,54,9
25,32,Beta,0.4533456,54,17
25,32,Beta,0.45660272,60,18
25,32,Beta,0.44608086,60,25
25,32,Beta,0.4534829,60,98
25,32,Beta,0.44538707,61,9
25,32,Beta,0.43769497,62,9
25,32,Beta,0.43400553,69,9
25,32,Beta,0.446088,71,9
25,32,Beta,0.45420977,74,18
25,32,Beta,0.45642036,74,24
25,32,Beta,0.44866046,74,26
25,32,Beta,0.44854042,74,31
25,32,Beta,0.45586976,74,33
25,32,Beta,0.45395097,74,98
25,32,Beta,0.44972485,76,18
25,32,Beta,0.45189115,76,26
25,32,Beta,0.43561542,97,9
25,32,Beta,0.45647267,98,18
25,32,Beta,0.4570042,98,24
25,32,Beta,0.45882413,98,26
25,32,Beta,0.45047617,98,31
25,32,Beta,0.45307177,98,32
25,32,Beta,0.45154697,98,33
25,32,Beta,0.45682174,98,46
25,32,Beta,0.45024803,98,60
25,32,Beta,0.45336524,98,74
25,33,Beta,0.44367704,7,18
25,33,Beta,0.5121032,9,12
25,33,Beta,0.5211172,9,14
25,33,Beta,0.51621926,9,17
25,33,Beta,0.51243556,9,18
25,33,Beta,0.5181281,9,23
25,33,Beta,0.50664675,9,32
25,33,Beta,0.5307444,9,40
25,33,Beta,0.53432107,9,51
25,33,Beta,0.5122294,9,54
25,33,Beta,0.51013654,9,61
25,33,Beta,0.5381876,9,62
25,33,Beta,0.5194319,9,69
25,33,Beta,0.52386177,9,71
25,33,Beta,0.5222859,9,97
25,33,Beta,0.44676864,12,9
25,33,Beta,0.4474065,14,9
25,33,Beta,0.44978344,17,9
25,33,Beta,0.45162773,17,54
25,33,Beta,0.6049709,18,7
25,33,Beta,0.55430955,18,9
25,33,Beta,0.61643976,18,19
25,33,Beta,0.6177039,18,20
25,33,Beta,0.54726076,18,22
25,33,Beta,0.55798954,18,24
25,33,Beta,0.5512292,18,25
25,33,Beta,0.55917513,18,26
25,33,Beta,0.55739504,18,30
25,33,Beta,0.5489202,18,31
25,33,Beta,0.5488808,18,32
25,33,Beta,0.5615019,18,33
25,33,Beta,0.55118465,18,39
25,33,Beta,0.54552156,18,42
25,33,Beta,0.55178064,18,46
25,33,Beta,0.55236506,18,50
25,33,Beta,0.5819541,18,53
25,33,Beta,0.5521552,18,60
25,33,Beta,0.5556113,18,74
25,33,Beta,0.5601955,18,76
25,33,Beta,0.54393923,18,98
25,33,Beta,0.44934678,19,18
25,33,Beta,0.4534392,20,18
25,33,Beta,0.45578057,22,18
25,33,Beta,0.45050737,22,32
25,33,Beta,0.46032524,22,33
25,33,Beta,0.44329175,23,9
25,33,Beta,0.456338,24,18
25,33,Beta,0.45261762,24,25
25,33,Beta,0.44918925,24,26
25,33,Beta,0.45565465,24,30
25,33,Beta,0.44298986,24,31
25,33,Beta,0.44894943,24,32
25,33,Beta,0.45880488,24,33
25,33,Beta,0.45322266,24,74
25,33,Beta,0.448168,24,98
25,33,Beta,0.45204884,25,18
25,33,Beta,0.45253566,25,24
25,33,Beta,0.45656914,25,26
25,33,Beta,0.45348936,25,32
25,33,Beta,0.45066205,25,42
25,33,Beta,0.4537272,25,60
25,33,Beta,0.4644581,26,18
25,33,Beta,0.46765926,26,24
25,33,Beta,0.45855048,26,25
25,33,Beta,0.46130067,26,31
25,33,Beta,0.46121484,26,32
25,33,Beta,0.46088526,26,33
25,33,Beta,0.46104428,26,39
25,33,Beta,0.46414253,26,42
25,33,Beta,0.46127242,26,74
25,33,Beta,0.46663076,26,76
25,33,Beta,0.46567392,26,98
25,33,Beta,0.4517276,30,18
25,33,Beta,0.45251864,30,24
25,33,Beta,0.4490017,30,33
25,33,Beta,0.46016723,31,18
25,33,Beta,0.45991972,31,24
25,33,Beta,0.4556829,31,26
25,33,Beta,0.45828965,31,32
25,33,Beta,0.46095625,31,33
25,33,Beta,0.46276808,31,42
25,33,Beta,0.45226914,31,50
25,33,Beta,0.45877978,31,74
25,33,Beta,0.45437074,31,98
25,33,Beta,0.4570652,32,9
25,33,Beta,0.4533065,32,18
25,33,Beta,0.44726777,32,22
25,33,Beta,0.44978535,32,24
25,33,Beta,0.44374922,32,25
25,33,Beta,0.45460933,32,26
25,33,Beta,0.446323,32,31
25,33,Beta,0.45611826,32,33
25,33,Beta,0.44858193,32,46
25,33,Beta,0.45452133,32,98
25,33,Beta,0.44942662,33,18
25,33,Beta,0.44768974,33,22
25,33,Beta,0.4594039,33,24
25,33,Beta,0.4565437,33,26
25,33,Beta,0.4577164,33,30
25,33,Beta,0.44737574,33,31
25,33,Beta,0.4530855,33,32
25,33,Beta,0.44665518,33,42
25,33,Beta,0.4506664,33,74
25,33,Beta,0.4445875,33,98
25,33,Beta,0.44922304,39,18
25,33,Beta,0.4450231,39,26
25,33,Beta,0.44916695,39,42
25,33,Beta,0.4541874,40,9
25,33,Beta,0.455021,42,18
25,33,Beta,0.44984928,42,25
25,33,Beta,0.45345077,42,26
25,33,Beta,0.4466039,42,31
25,33,Beta,0.45194542,42,33
25,33,Beta,0.45529062,42,39
25,33,Beta,0.45620695,46,18
25,33,Beta,0.4521493,46,32
25,33,Beta,0.44944146,46,50
25,33,Beta,0.45207018,46,98
25,33,Beta,0.45592108,50,18
25,33,Beta,0.44441387,50,31
25,33,Beta,0.4536043,50,46
25,33,Beta,0.45398378,51,9
25,33,Beta,0.4464167,53,18
25,33,Beta,0.4488036,54,9
25,33,Beta,0.4564392,54,17
25,33,Beta,0.45218936,60,18
25,33,Beta,0.44542477,60,25
25,33,Beta,0.44656104,60,98
25,33,Beta,0.454847,61,9
25,33,Beta,0.44628575,62,9
25,33,Beta,0.4324809,69,9
25,33,Beta,0.43944004,71,9
25,33,Beta,0.45377228,74,18
25,33,Beta,0.44689757,74,24
25,33,Beta,0.457233,74,26
25,33,Beta,0.4447026,74,31
25,33,Beta,0.45740265,74,33
25,33,Beta,0.4488488,74,98
25,33,Beta,0.44822374,76,18
25,33,Beta,0.44912538,76,26
25,33,Beta,0.4471929,97,9
25,33,Beta,0.45916834,98,18
25,33,Beta,0.4501199,98,24
25,33,Beta,0.45501724,98,26
25,33,Beta,0.45469692,98,31
25,33,Beta,0.45061406,98,32
25,33,Beta,0.4567712,98,33
25,33,Beta,0.459132,98,46
25,33,Beta,0.45379508,98,60
25,33,Beta,0.45936182,98,74
25,34,Beta,0.4416185,7,18
25,34,Beta,0.5013933,9,12
25,34,Beta,0.5305037,9,14
25,34,Beta,0.52123106,9,17
25,34,Beta,0.5218218,9,18
25,34,Beta,0.52622944,9,23
25,34,Beta,0.50472146,9,32
25,34,Beta,0.5173082,9,40
25,34,Beta,0.5419676,9,51
25,34,Beta,0.5150609,9,54
25,34,Beta,0.50773406,9,61
25,34,Beta,0.533723,9,62
25,34,Beta,0.52120125,9,69
25,34,Beta,0.53181297,9,71
25,34,Beta,0.5216705,9,97
25,34,Beta,0.44620875,12,9
25,34,Beta,0.44695646,14,9
25,34,Beta,0.44926113,17,9
25,34,Beta,0.4501014,17,54
25,34,Beta,0.6082676,18,7
25,34,Beta,0.5585846,18,9
25,34,Beta,0.61851346,18,19
25,34,Beta,0.62164533,18,20
25,34,Beta,0.55716777,18,22
25,34,Beta,0.5591097,18,24
25,34,Beta,0.5581858,18,25
25,34,Beta,0.55504936,18,26
25,34,Beta,0.5604887,18,30
25,34,Beta,0.5540535,18,31
25,34,Beta,0.5543647,18,32
25,34,Beta,0.5562495,18,33
25,34,Beta,0.5553331,18,39
25,34,Beta,0.55322284,18,42
25,34,Beta,0.55485183,18,46
25,34,Beta,0.5544882,18,50
25,34,Beta,0.58236206,18,53
25,34,Beta,0.55774695,18,60
25,34,Beta,0.5536897,18,74
25,34,Beta,0.5636413,18,76
25,34,Beta,0.55477864,18,98
25,34,Beta,0.4559548,19,18
25,34,Beta,0.45933476,20,18
25,34,Beta,0.4615044,22,18
25,34,Beta,0.45666352,22,32
25,34,Beta,0.45503727,22,33
25,34,Beta,0.4437385,23,9
25,34,Beta,0.45808774,24,18
25,34,Beta,0.4499468,24,25
25,34,Beta,0.44707218,24,26
25,34,Beta,0.45496613,24,30
25,34,Beta,0.4559984,24,31
25,34,Beta,0.4498434,24,32
25,34,Beta,0.45728487,24,33
25,34,Beta,0.44758165,24,74
25,34,Beta,0.45155668,24,98
25,34,Beta,0.4639963,25,18
25,34,Beta,0.46363407,25,24
25,34,Beta,0.45607656,25,26
25,34,Beta,0.45267496,25,32
25,34,Beta,0.45893267,25,42
25,34,Beta,0.4586782,25,60
25,34,Beta,0.47095445,26,18
25,34,Beta,0.46291876,26,24
25,34,Beta,0.4677674,26,25
25,34,Beta,0.45895362,26,31
25,34,Beta,0.46399242,26,32
25,34,Beta,0.47024328,26,33
25,34,Beta,0.4666966,26,39
25,34,Beta,0.45947853,26,42
25,34,Beta,0.46265385,26,74
25,34,Beta,0.46458766,26,76
25,34,Beta,0.4649958,26,98
25,34,Beta,0.4512209,30,18
25,34,Beta,0.45159477,30,24
25,34,Beta,0.44888207,30,33
25,34,Beta,0.46245137,31,18
25,34,Beta,0.45674044,31,24
25,34,Beta,0.46061242,31,26
25,34,Beta,0.4513711,31,32
25,34,Beta,0.46166807,31,33
25,34,Beta,0.45039594,31,42
25,34,Beta,0.45310885,31,50
25,34,Beta,0.4545602,31,74
25,34,Beta,0.45737475,31,98
25,34,Beta,0.45651954,32,9
25,34,Beta,0.45786855,32,18
25,34,Beta,0.45536822,32,22
25,34,Beta,0.4595138,32,24
25,34,Beta,0.4475611,32,25
25,34,Beta,0.45599654,32,26
25,34,Beta,0.45469457,32,31
25,34,Beta,0.45580596,32,33
25,34,Beta,0.45312938,32,46
25,34,Beta,0.4560016,32,98
25,34,Beta,0.4560914,33,18
25,34,Beta,0.45367116,33,22
25,34,Beta,0.44602627,33,24
25,34,Beta,0.446875,33,26
25,34,Beta,0.454079,33,30
25,34,Beta,0.4522088,33,31
25,34,Beta,0.44625145,33,32
25,34,Beta,0.44504845,33,42
25,34,Beta,0.45220986,33,74
25,34,Beta,0.44774696,33,98
25,34,Beta,0.45523039,39,18
25,34,Beta,0.4441178,39,26
25,34,Beta,0.44851732,39,42
25,34,Beta,0.45889926,40,9
25,34,Beta,0.461988,42,18
25,34,Beta,0.4558147,42,25
25,34,Beta,0.44751123,42,26
25,34,Beta,0.45294335,42,31
25,34,Beta,0.4521726,42,33
25,34,Beta,0.45703468,42,39
25,34,Beta,0.45995858,46,18
25,34,Beta,0.4472797,46,32
25,34,Beta,0.45443228,46,50
25,34,Beta,0.4519436,46,98
25,34,Beta,0.4543012,50,18
25,34,Beta,0.4449504,50,31
25,34,Beta,0.45189467,50,46
25,34,Beta,0.45437306,51,9
25,34,Beta,0.44458932,53,18
25,34,Beta,0.4559001,54,9
25,34,Beta,0.4533518,54,17
25,34,Beta,0.4548352,60,18
25,34,Beta,0.45390278,60,25
25,34,Beta,0.45263854,60,98
25,34,Beta,0.44938868,61,9
25,34,Beta,0.44158423,62,9
25,34,Beta,0.4422827,69,9
25,34,Beta,0.44709605,71,9
25,34,Beta,0.45509624,74,18
25,34,Beta,0.45062652,74,24
25,34,Beta,0.4504919,74,26
25,34,Beta,0.44474193,74,31
25,34,Beta,0.4526091,74,33
25,34,Beta,0.45333818,74,98
25,34,Beta,0.44800287,76,18
25,34,Beta,0.44322768,76,26
25,34,Beta,0.44560695,97,9
25,34,Beta,0.4609814,98,18
25,34,Beta,0.46240917,98,24
25,34,Beta,0.45421714,98,26
25,34,Beta,0.45167354,98,31
25,34,Beta,0.45817462,98,32
25,34,Beta,0.4625416,98,33
25,34,Beta,0.45472953,98,46
25,34,Beta,0.4591495,98,60
25,34,Beta,0.45863566,98,74
25,35,Beta,0.44583565,7,18
25,35,Beta,0.5143074,9,12
25,35,Beta,0.5358316,9,14
25,35,Beta,0.519227,9,17
25,35,Beta,0.52311707,9,18
25,35,Beta,0.5237448,9,23
25,35,Beta,0.5065325,9,32
25,35,Beta,0.52602607,9,40
25,35,Beta,0.5482874,9,51
25,35,Beta,0.5181092,9,54
25,35,Beta,0.5044625,9,61
25,35,Beta,0.5455134,9,62
25,35,Beta,0.5195722,9,69
25,35,Beta,0.52932423,9,71
25,35,Beta,0.53272736,9,97
25,35,Beta,0.44515347,12,9
25,35,Beta,0.44564825,14,9
25,35,Beta,0.4463001,17,9
25,35,Beta,0.44715014,17,54
25,35,Beta,0.6123208,18,7
25,35,Beta,0.5592104,18,9
25,35,Beta,0.62463665,18,19
25,35,Beta,0.6268933,18,20
25,35,Beta,0.5596274,18,22
25,35,Beta,0.5579778,18,24
25,35,Beta,0.553393,18,25
25,35,Beta,0.5554165,18,26
25,35,Beta,0.56606865,18,30
25,35,Beta,0.5531888,18,31
25,35,Beta,0.5594339,18,32
25,35,Beta,0.5587029,18,33
25,35,Beta,0.5678499,18,39
25,35,Beta,0.5576501,18,42
25,35,Beta,0.55660766,18,46
25,35,Beta,0.55512595,18,50
25,35,Beta,0.58552444,18,53
25,35,Beta,0.55783623,18,60
25,35,Beta,0.5570917,18,74
25,35,Beta,0.5641321,18,76
25,35,Beta,0.56009763,18,98
25,35,Beta,0.45140982,19,18
25,35,Beta,0.45619127,20,18
25,35,Beta,0.46461812,22,18
25,35,Beta,0.45762384,22,32
25,35,Beta,0.45739877,22,33
25,35,Beta,0.44744083,23,9
25,35,Beta,0.4556127,24,18
25,35,Beta,0.45534238,24,25
25,35,Beta,0.4563936,24,26
25,35,Beta,0.45032564,24,30
25,35,Beta,0.4484207,24,31
25,35,Beta,0.45015424,24,32
25,35,Beta,0.4610124,24,33
25,35,Beta,0.44526762,24,74
25,35,Beta,0.45224136,24,98
25,35,Beta,0.45765302,25,18
25,35,Beta,0.45676064,25,24
25,35,Beta,0.45454183,25,26
25,35,Beta,0.4611131,25,32
25,35,Beta,0.4564831,25,42
25,35,Beta,0.45615503,25,60
25,35,Beta,0.46495673,26,18
25,35,Beta,0.46422225,26,24
25,35,Beta,0.46218818,26,25
25,35,Beta,0.46007308,26,31
25,35,Beta,0.4636747,26,32
25,35,Beta,0.46286622,26,33
25,35,Beta,0.46811724,26,39
25,35,Beta,0.46076405,26,42
25,35,Beta,0.4577555,26,74
25,35,Beta,0.4714445,26,76
25,35,Beta,0.4624916,26,98
25,35,Beta,0.45118535,30,18
25,35,Beta,0.44445503,30,24
25,35,Beta,0.45007446,30,33
25,35,Beta,0.46018812,31,18
25,35,Beta,0.44824502,31,24
25,35,Beta,0.4624753,31,26
25,35,Beta,0.45580292,31,32
25,35,Beta,0.46190542,31,33
25,35,Beta,0.45104355,31,42
25,35,Beta,0.4554062,31,50
25,35,Beta,0.44995302,31,74
25,35,Beta,0.4517898,31,98
25,35,Beta,0.4551507,32,9
25,35,Beta,0.45773095,32,18
25,35,Beta,0.45743075,32,22
25,35,Beta,0.45856705,32,24
25,35,Beta,0.45115235,32,25
25,35,Beta,0.44741288,32,26
25,35,Beta,0.44804785,32,31
25,35,Beta,0.46290118,32,33
25,35,Beta,0.45400116,32,46
25,35,Beta,0.45748755,32,98
25,35,Beta,0.45682696,33,18
25,35,Beta,0.45190254,33,22
25,35,Beta,0.4574433,33,24
25,35,Beta,0.45843545,33,26
25,35,Beta,0.45106417,33,30
25,35,Beta,0.45158932,33,31
25,35,Beta,0.45006776,33,32
25,35,Beta,0.45166978,33,42
25,35,Beta,0.45136493,33,74
25,35,Beta,0.44904512,33,98
25,35,Beta,0.45569643,39,18
25,35,Beta,0.45138857,39,26
25,35,Beta,0.45479697,39,42
25,35,Beta,0.45951474,40,9
25,35,Beta,0.45830074,42,18
25,35,Beta,0.44934618,42,25
25,35,Beta,0.45489442,42,26
25,35,Beta,0.45103273,42,31
25,35,Beta,0.455116,42,33
25,35,Beta,0.4578807,42,39
25,35,Beta,0.45435175,46,18
25,35,Beta,0.4522418,46,32
25,35,Beta,0.4499436,46,50
25,35,Beta,0.45012218,46,98
25,35,Beta,0.45792162,50,18
25,35,Beta,0.45143223,50,31
25,35,Beta,0.45299214,50,46
25,35,Beta,0.4596227,51,9
25,35,Beta,0.4508276,53,18
25,35,Beta,0.4506536,54,9
25,35,Beta,0.45312387,54,17
25,35,Beta,0.45823643,60,18
25,35,Beta,0.4508794,60,25
25,35,Beta,0.45404804,60,98
25,35,Beta,0.44681597,61,9
25,35,Beta,0.45092687,62,9
25,35,Beta,0.4370674,69,9
25,35,Beta,0.44045967,71,9
25,35,Beta,0.4602958,74,18
25,35,Beta,0.454319,74,24
25,35,Beta,0.4531291,74,26
25,35,Beta,0.44518667,74,31
25,35,Beta,0.4542729,74,33
25,35,Beta,0.4471812,74,98
25,35,Beta,0.45110673,76,18
25,35,Beta,0.44162983,76,26
25,35,Beta,0.44936597,97,9
25,35,Beta,0.4654751,98,18
25,35,Beta,0.45685458,98,24
25,35,Beta,0.45493087,98,26
25,35,Beta,0.4531848,98,31
25,35,Beta,0.45204872,98,32
25,35,Beta,0.45987958,98,33
25,35,Beta,0.4511126,98,46
25,35,Beta,0.46377647,98,60
25,35,Beta,0.45566562,98,74
25,36,Beta,0.45617035,7,18
25,36,Beta,0.5126771,9,12
25,36,Beta,0.5315569,9,14
25,36,Beta,0.5209082,9,17
25,36,Beta,0.51643944,9,18
25,36,Beta,0.53072774,9,23
25,36,Beta,0.50985205,9,32
25,36,Beta,0.51792455,9,40
25,36,Beta,0.5412256,9,51
25,36,Beta,0.51557195,9,54
25,36,Beta,0.51197135,9,61
25,36,Beta,0.5479503,9,62
25,36,Beta,0.5299215,9,69
25,36,Beta,0.54064536,9,71
25,36,Beta,0.52515507,9,97
25,36,Beta,0.4558578,12,9
25,36,Beta,0.45045713,14,9
25,36,Beta,0.44451562,17,9
25,36,Beta,0.44862467,17,54
25,36,Beta,0.61923414,18,7
25,36,Beta,0.56199235,18,9
25,36,Beta,0.6292156,18,19
25,36,Beta,0.62692887,18,20
25,36,Beta,0.5611198,18,22
25,36,Beta,0.5601708,18,24
25,36,Beta,0.5602259,18,25
25,36,Beta,0.5584323,18,26
25,36,Beta,0.56726825,18,30
25,36,Beta,0.55982083,18,31
25,36,Beta,0.55865663,18,32
25,36,Beta,0.5613988,18,33
25,36,Beta,0.56109416,18,39
25,36,Beta,0.5618539,18,42
25,36,Beta,0.5561147,18,46
25,36,Beta,0.5583528,18,50
25,36,Beta,0.58810097,18,53
25,36,Beta,0.5612547,18,60
25,36,Beta,0.550054,18,74
25,36,Beta,0.5665145,18,76
25,36,Beta,0.5590541,18,98
25,36,Beta,0.44866288,19,18
25,36,Beta,0.45713204,20,18
25,36,Beta,0.46040392,22,18
25,36,Beta,0.45348623,22,32
25,36,Beta,0.45727676,22,33
25,36,Beta,0.44679078,23,9
25,36,Beta,0.46479657,24,18
25,36,Beta,0.45316193,24,25
25,36,Beta,0.46196017,24,26
25,36,Beta,0.45545918,24,30
25,36,Beta,0.4527021,24,31
25,36,Beta,0.4487909,24,32
25,36,Beta,0.46331114,24,33
25,36,Beta,0.45218638,24,74
25,36,Beta,0.45448813,24,98
25,36,Beta,0.46491924,25,18
25,36,Beta,0.45265773,25,24
25,36,Beta,0.45647877,25,26
25,36,Beta,0.45439023,25,32
25,36,Beta,0.45577705,25,42
25,36,Beta,0.4633952,25,60
25,36,Beta,0.46544492,26,18
25,36,Beta,0.45911425,26,24
25,36,Beta,0.4699285,26,25
25,36,Beta,0.45546558,26,31
25,36,Beta,0.4600924,26,32
25,36,Beta,0.4611824,26,33
25,36,Beta,0.46221563,26,39
25,36,Beta,0.4549361,26,42
25,36,Beta,0.45947632,26,74
25,36,Beta,0.4704683,26,76
25,36,Beta,0.46035773,26,98
25,36,Beta,0.44588393,30,18
25,36,Beta,0.4410574,30,24
25,36,Beta,0.44855732,30,33
25,36,Beta,0.45851162,31,18
25,36,Beta,0.46075714,31,24
25,36,Beta,0.45723537,31,26
25,36,Beta,0.45217216,31,32
25,36,Beta,0.4489746,31,33
25,36,Beta,0.4540498,31,42
25,36,Beta,0.4541921,31,50
25,36,Beta,0.4537919,31,74
25,36,Beta,0.4513364,31,98
25,36,Beta,0.4604771,32,9
25,36,Beta,0.4580956,32,18
25,36,Beta,0.4572529,32,22
25,36,Beta,0.45011026,32,24
25,36,Beta,0.45934355,32,25
25,36,Beta,0.45732057,32,26
25,36,Beta,0.45387626,32,31
25,36,Beta,0.4549156,32,33
25,36,Beta,0.45031324,32,46
25,36,Beta,0.45465028,32,98
25,36,Beta,0.45478556,33,18
25,36,Beta,0.45270175,33,22
25,36,Beta,0.45300302,33,24
25,36,Beta,0.45798662,33,26
25,36,Beta,0.45456553,33,30
25,36,Beta,0.45021552,33,31
25,36,Beta,0.4500695,33,32
25,36,Beta,0.4507256,33,42
25,36,Beta,0.44554955,33,74
25,36,Beta,0.45501754,33,98
25,36,Beta,0.45313492,39,18
25,36,Beta,0.45343095,39,26
25,36,Beta,0.45084757,39,42
25,36,Beta,0.450921,40,9
25,36,Beta,0.46268666,42,18
25,36,Beta,0.45266977,42,25
25,36,Beta,0.45469874,42,26
25,36,Beta,0.45104718,42,31
25,36,Beta,0.46328393,42,33
25,36,Beta,0.4555287,42,39
25,36,Beta,0.45981774,46,18
25,36,Beta,0.45130694,46,32
25,36,Beta,0.44929227,46,50
25,36,Beta,0.45048773,46,98
25,36,Beta,0.45571232,50,18
25,36,Beta,0.4464247,50,31
25,36,Beta,0.45159316,50,46
25,36,Beta,0.45606017,51,9
25,36,Beta,0.44332054,53,18
25,36,Beta,0.44622427,54,9
25,36,Beta,0.45169565,54,17
