,Source,Explainer,Probability,P1,P2,Run
16880,Wisconsin,Beta,0.6095423,121,120,33
16881,Wisconsin,Beta,0.63648,50,230,33
16882,Wisconsin,Beta,0.6123572,50,135,33
16883,Wisconsin,Beta,0.60163295,50,85,33
16884,Wisconsin,Beta,0.7048398,50,72,33
16885,Wisconsin,Beta,0.6107149,50,44,33
16886,Wisconsin,Beta,0.66804403,50,31,33
16887,Wisconsin,Beta,0.60717547,120,121,33
16888,Wisconsin,Beta,0.46043402,120,161,33
16889,Wisconsin,Beta,0.4678705,120,157,33
16890,Wisconsin,Beta,0.52848685,120,120,33
16891,Wisconsin,Beta,0.49563295,154,209,33
16892,Wisconsin,Beta,0.48178145,184,156,33
16893,Wisconsin,Beta,0.46626315,184,75,33
16894,Wisconsin,Beta,0.4879837,21,22,33
16895,Wisconsin,Beta,0.5231279,22,21,33
16896,Wisconsin,Beta,0.41578358,22,22,33
16897,Wisconsin,Beta,0.5944044,210,225,33
16898,Wisconsin,Beta,0.6210617,210,183,33
16899,Wisconsin,Beta,0.63646555,179,158,33
16900,Wisconsin,Beta,0.51095015,75,199,33
16901,Wisconsin,Beta,0.560802,75,156,33
16902,Wisconsin,Beta,0.52633625,75,172,33
16903,Wisconsin,Beta,0.51333773,75,153,33
16904,Wisconsin,Beta,0.5672383,75,184,33
16905,Wisconsin,Beta,0.5359949,75,183,33
16906,Wisconsin,Beta,0.55018085,75,77,33
16907,Wisconsin,Beta,0.53777564,12,12,33
16908,Wisconsin,Beta,0.46083525,232,209,33
16909,Wisconsin,Beta,0.5821787,66,3,33
16910,Wisconsin,Beta,0.48146358,3,204,33
16911,Wisconsin,Beta,0.52647316,3,52,33
16912,Wisconsin,Beta,0.4944455,146,136,33
16913,Wisconsin,Beta,0.49388662,222,20,33
16914,Wisconsin,Beta,0.49651572,5,32,33
16915,Wisconsin,Beta,0.5128484,101,97,33
16916,Wisconsin,Beta,0.47853956,101,115,33
16917,Wisconsin,Beta,0.4627334,101,5,33
16918,Wisconsin,Beta,0.6054073,140,140,33
16919,Wisconsin,Beta,0.5016864,226,41,33
16920,Wisconsin,Beta,0.46886954,119,129,33
16921,Wisconsin,Beta,0.56176585,46,54,33
16922,Wisconsin,Beta,0.53354967,46,119,33
16923,Wisconsin,Beta,0.52202094,46,129,33
16924,Wisconsin,Beta,0.4699037,165,159,33
16925,Wisconsin,Beta,0.43700284,165,129,33
16926,Wisconsin,Beta,0.54375345,129,54,33
16927,Wisconsin,Beta,0.5371352,129,159,33
16928,Wisconsin,Beta,0.51421785,129,119,33
16929,Wisconsin,Beta,0.5066527,129,46,33
16930,Wisconsin,Beta,0.51151264,129,165,33
16931,Wisconsin,Beta,0.52709717,78,87,33
16932,Wisconsin,Beta,0.5859338,189,171,33
16933,Wisconsin,Beta,0.6232793,189,93,33
16934,Wisconsin,Beta,0.514908,92,163,33
16935,Wisconsin,Beta,0.46526563,92,170,33
16936,Wisconsin,Beta,0.46308154,92,161,33
16937,Wisconsin,Beta,0.5538191,92,93,33
16938,Wisconsin,Beta,0.6834616,11,87,33
16939,Wisconsin,Beta,0.59666836,11,127,33
16940,Wisconsin,Beta,0.6066793,47,11,33
16941,Wisconsin,Beta,0.56302446,126,29,33
16942,Wisconsin,Beta,0.5598283,126,68,33
16943,Wisconsin,Beta,0.5801336,126,69,33
16944,Wisconsin,Beta,0.47354147,214,37,33
16945,Wisconsin,Beta,0.56587636,37,191,33
16946,Wisconsin,Beta,0.54236984,37,214,33
16947,Wisconsin,Beta,0.6092206,37,37,33
16948,Wisconsin,Beta,0.43877828,122,178,33
16949,Wisconsin,Beta,0.46218252,122,41,33
16950,Wisconsin,Beta,0.7282508,130,139,33
16951,Wisconsin,Beta,0.53961927,130,18,33
16952,Wisconsin,Beta,0.6475885,248,132,33
16953,Wisconsin,Beta,0.70690054,181,155,33
16954,Wisconsin,Beta,0.44465244,155,204,33
16955,Wisconsin,Beta,0.4914291,155,52,33
16956,Wisconsin,Beta,0.4240449,155,181,33
16957,Wisconsin,Beta,0.5528566,246,97,33
16958,Wisconsin,Beta,0.51542693,246,115,33
16959,Wisconsin,Beta,0.5029669,246,5,33
16960,Wisconsin,Beta,0.35344014,35,20,33
16961,Wisconsin,Beta,0.390333,250,35,33
16962,Wisconsin,Beta,0.6458428,200,247,33
16963,Wisconsin,Beta,0.4833211,180,178,33
16964,Wisconsin,Beta,0.575166,30,204,33
16965,Wisconsin,Beta,0.61927056,30,52,33
16966,Wisconsin,Beta,0.48386806,74,203,33
16967,Wisconsin,Beta,0.49193776,203,74,33
16968,Wisconsin,Beta,0.54050905,203,203,33
16969,Wisconsin,Beta,0.60763735,69,29,33
16970,Wisconsin,Beta,0.62002623,69,41,33
16971,Wisconsin,Beta,0.60878223,69,126,33
16972,Wisconsin,Beta,0.39981157,167,202,33
16973,Wisconsin,Beta,0.5782429,202,167,33
16974,Wisconsin,Beta,0.5143077,43,217,33
16975,Wisconsin,Beta,0.5754269,183,156,33
16976,Wisconsin,Beta,0.5329916,44,178,33
16977,Wisconsin,Beta,0.5241312,44,241,33
16978,Wisconsin,Beta,0.5574976,44,41,33
16979,Wisconsin,Beta,0.547002,44,9,33
16980,Wisconsin,Beta,0.6278038,44,173,33
16981,Wisconsin,Beta,0.5707677,44,140,33
16982,Wisconsin,Beta,0.5505223,44,182,33
16983,Wisconsin,Beta,0.5047327,44,122,33
16984,Wisconsin,Beta,0.62042123,44,31,33
16985,Wisconsin,Beta,0.43654555,107,217,33
16986,Wisconsin,Beta,0.49265742,107,124,33
16987,Wisconsin,Beta,0.50520027,107,10,33
16988,Wisconsin,Beta,0.50211203,107,183,33
16989,Wisconsin,Beta,0.5782467,239,167,33
16990,Wisconsin,Beta,0.580795,206,33,33
16991,Wisconsin,Beta,0.54138774,206,171,33
16992,Wisconsin,Beta,0.42682743,206,201,33
16993,Wisconsin,Beta,0.59419763,58,12,33
16994,Wisconsin,Beta,0.54599863,219,63,33
16995,Wisconsin,Beta,0.46844116,63,78,34
16996,Wisconsin,Beta,0.40371886,63,92,34
16997,Wisconsin,Beta,0.54172546,27,63,34
16998,Wisconsin,Beta,0.5487039,27,111,34
16999,Wisconsin,Beta,0.55824304,110,12,34
17000,Wisconsin,Beta,0.5836125,98,63,34
17001,Wisconsin,Beta,0.52565205,98,27,34
17002,Wisconsin,Beta,0.563712,98,244,34
17003,Wisconsin,Beta,0.5042652,98,147,34
17004,Wisconsin,Beta,0.53095853,98,86,34
17005,Wisconsin,Beta,0.5121283,98,163,34
17006,Wisconsin,Beta,0.52143526,98,132,34
17007,Wisconsin,Beta,0.50128186,98,175,34
17008,Wisconsin,Beta,0.5879635,98,19,34
17009,Wisconsin,Beta,0.4698726,98,17,34
17010,Wisconsin,Beta,0.52756864,98,190,34
17011,Wisconsin,Beta,0.5918409,98,102,34
17012,Wisconsin,Beta,0.50829387,98,114,34
17013,Wisconsin,Beta,0.5247515,98,170,34
17014,Wisconsin,Beta,0.5594381,98,243,34
17015,Wisconsin,Beta,0.551413,98,6,34
17016,Wisconsin,Beta,0.5382832,98,57,34
17017,Wisconsin,Beta,0.49549243,98,67,34
17018,Wisconsin,Beta,0.5887351,98,211,34
17019,Wisconsin,Beta,0.5160814,98,29,34
17020,Wisconsin,Beta,0.5441985,98,33,34
17021,Wisconsin,Beta,0.5272582,98,144,34
17022,Wisconsin,Beta,0.4709939,98,109,34
17023,Wisconsin,Beta,0.62968075,98,96,34
17024,Wisconsin,Beta,0.5330977,98,204,34
17025,Wisconsin,Beta,0.60288954,98,52,34
17026,Wisconsin,Beta,0.5067087,98,59,34
17027,Wisconsin,Beta,0.5189335,98,60,34
17028,Wisconsin,Beta,0.6166244,98,4,34
17029,Wisconsin,Beta,0.42483893,98,131,34
17030,Wisconsin,Beta,0.5773388,98,174,34
17031,Wisconsin,Beta,0.46965948,98,113,34
17032,Wisconsin,Beta,0.47834826,98,82,34
17033,Wisconsin,Beta,0.5233599,98,25,34
17034,Wisconsin,Beta,0.58303714,98,54,34
17035,Wisconsin,Beta,0.5375331,98,138,34
17036,Wisconsin,Beta,0.5224477,98,213,34
17037,Wisconsin,Beta,0.60671103,98,41,34
17038,Wisconsin,Beta,0.5870618,98,177,34
17039,Wisconsin,Beta,0.55756116,98,171,34
17040,Wisconsin,Beta,0.51733315,98,172,34
17041,Wisconsin,Beta,0.48432183,98,125,34
17042,Wisconsin,Beta,0.5692735,98,8,34
17043,Wisconsin,Beta,0.58877873,98,123,34
17044,Wisconsin,Beta,0.62770295,98,145,34
17045,Wisconsin,Beta,0.5963516,98,111,34
17046,Wisconsin,Beta,0.52475744,98,139,34
17047,Wisconsin,Beta,0.5512788,98,137,34
17048,Wisconsin,Beta,0.7043356,98,76,34
17049,Wisconsin,Beta,0.59214705,98,45,34
17050,Wisconsin,Beta,0.5472446,98,238,34
17051,Wisconsin,Beta,0.61691105,98,15,34
17052,Wisconsin,Beta,0.5944374,98,153,34
17053,Wisconsin,Beta,0.55076224,98,32,34
17054,Wisconsin,Beta,0.5212148,98,235,34
17055,Wisconsin,Beta,0.63619924,98,230,34
17056,Wisconsin,Beta,0.48369932,98,237,34
17057,Wisconsin,Beta,0.5916304,98,192,34
17058,Wisconsin,Beta,0.551041,98,168,34
17059,Wisconsin,Beta,0.51138633,98,173,34
17060,Wisconsin,Beta,0.55907124,98,28,34
17061,Wisconsin,Beta,0.56027615,98,104,34
17062,Wisconsin,Beta,0.55899537,98,124,34
17063,Wisconsin,Beta,0.56217355,98,135,34
17064,Wisconsin,Beta,0.6374078,98,2,34
17065,Wisconsin,Beta,0.47008556,98,68,34
17066,Wisconsin,Beta,0.5176734,98,205,34
17067,Wisconsin,Beta,0.6361876,98,169,34
17068,Wisconsin,Beta,0.55510247,98,229,34
17069,Wisconsin,Beta,0.52832574,98,88,34
17070,Wisconsin,Beta,0.5424756,98,16,34
17071,Wisconsin,Beta,0.5356935,98,157,34
17072,Wisconsin,Beta,0.6194152,98,1,34
17073,Wisconsin,Beta,0.5339046,98,227,34
17074,Wisconsin,Beta,0.4836878,98,154,34
17075,Wisconsin,Beta,0.55621034,98,10,34
17076,Wisconsin,Beta,0.56927353,98,184,34
17077,Wisconsin,Beta,0.5396595,98,22,34
17078,Wisconsin,Beta,0.5234352,98,75,34
17079,Wisconsin,Beta,0.6113501,98,220,34
17080,Wisconsin,Beta,0.55939376,98,216,34
17081,Wisconsin,Beta,0.55297446,98,12,34
17082,Wisconsin,Beta,0.48034996,98,80,34
17083,Wisconsin,Beta,0.43842393,98,146,34
17084,Wisconsin,Beta,0.48264775,98,95,34
17085,Wisconsin,Beta,0.61886835,98,209,34
17086,Wisconsin,Beta,0.5011797,98,94,34
17087,Wisconsin,Beta,0.4858244,98,133,34
17088,Wisconsin,Beta,0.5624569,98,187,34
17089,Wisconsin,Beta,0.61004925,98,55,34
17090,Wisconsin,Beta,0.5413255,98,129,34
17091,Wisconsin,Beta,0.5423977,98,78,34
17092,Wisconsin,Beta,0.5529152,98,189,34
17093,Wisconsin,Beta,0.5342833,98,93,34
17094,Wisconsin,Beta,0.4784519,98,92,34
17095,Wisconsin,Beta,0.53601414,98,182,34
17096,Wisconsin,Beta,0.6686427,98,14,34
17097,Wisconsin,Beta,0.46830332,98,11,34
17098,Wisconsin,Beta,0.5524028,98,47,34
17099,Wisconsin,Beta,0.5466343,98,193,34
17100,Wisconsin,Beta,0.5307182,98,126,34
17101,Wisconsin,Beta,0.55618083,98,37,34
17102,Wisconsin,Beta,0.5804501,98,40,34
17103,Wisconsin,Beta,0.5622933,98,99,34
17104,Wisconsin,Beta,0.5206515,98,130,34
17105,Wisconsin,Beta,0.48144445,98,18,34
17106,Wisconsin,Beta,0.61157316,98,155,34
17107,Wisconsin,Beta,0.51714724,98,35,34
17108,Wisconsin,Beta,0.4937623,98,203,34
17109,Wisconsin,Beta,0.4852187,98,134,34
17110,Wisconsin,Beta,0.60635,98,56,34
17111,Wisconsin,Beta,0.48645404,98,69,34
17112,Wisconsin,Beta,0.5442774,98,23,34
17113,Wisconsin,Beta,0.49076915,98,167,34
17114,Wisconsin,Beta,0.58202857,98,202,34
17115,Wisconsin,Beta,0.53991264,98,105,34
17116,Wisconsin,Beta,0.5288209,98,183,34
17117,Wisconsin,Beta,0.53452265,98,44,34
17118,Wisconsin,Beta,0.5419529,98,77,34
17119,Wisconsin,Beta,0.54532474,98,13,34
17120,Wisconsin,Beta,0.49733633,98,58,34
17121,Wisconsin,Beta,0.5244134,98,218,34
17122,Wisconsin,Beta,0.5147162,64,57,34
17123,Wisconsin,Beta,0.5308005,64,234,34
17124,Wisconsin,Beta,0.5257415,64,12,34
17125,Wisconsin,Beta,0.60676605,212,75,34
17126,Wisconsin,Beta,0.45595753,231,185,34
17127,Wisconsin,Beta,0.5311828,231,143,34
17128,Wisconsin,Beta,0.4915579,231,75,34
17129,Wisconsin,Beta,0.47195023,198,231,34
17130,Wisconsin,Beta,0.50719327,198,147,34
17131,Wisconsin,Beta,0.49595523,186,147,34
17132,Wisconsin,Beta,0.48913717,186,67,34
17133,Wisconsin,Beta,0.41955844,186,131,34
17134,Wisconsin,Beta,0.5235209,186,160,34
17135,Wisconsin,Beta,0.5394332,186,238,34
17136,Wisconsin,Beta,0.6152216,186,15,34
17137,Wisconsin,Beta,0.46130338,244,138,34
17138,Wisconsin,Beta,0.48505333,244,187,34
17139,Wisconsin,Beta,0.6376938,147,198,34
17140,Wisconsin,Beta,0.57215047,147,67,34
17141,Wisconsin,Beta,0.60565716,147,160,34
17142,Wisconsin,Beta,0.6247282,147,238,34
17143,Wisconsin,Beta,0.7112539,147,151,34
17144,Wisconsin,Beta,0.6433803,147,184,34
17145,Wisconsin,Beta,0.5480674,86,204,34
17146,Wisconsin,Beta,0.61686033,86,52,34
17147,Wisconsin,Beta,0.6171526,103,29,34
17148,Wisconsin,Beta,0.6998646,103,41,34
17149,Wisconsin,Beta,0.6788291,103,51,34
17150,Wisconsin,Beta,0.51151484,163,93,34
17151,Wisconsin,Beta,0.5862083,175,36,34
17152,Wisconsin,Beta,0.54285693,188,128,34
17153,Wisconsin,Beta,0.47719464,188,178,34
17154,Wisconsin,Beta,0.5130727,188,173,34
17155,Wisconsin,Beta,0.50385064,128,188,34
17156,Wisconsin,Beta,0.5190401,128,207,34
17157,Wisconsin,Beta,0.4593378,128,178,34
17158,Wisconsin,Beta,0.49225712,128,173,34
17159,Wisconsin,Beta,0.51366323,207,208,34
17160,Wisconsin,Beta,0.4680205,207,178,34
17161,Wisconsin,Beta,0.50598615,207,173,34
17162,Wisconsin,Beta,0.41174355,208,178,34
17163,Wisconsin,Beta,0.45128316,208,173,34
17164,Wisconsin,Beta,0.6149069,190,204,34
17165,Wisconsin,Beta,0.6812322,190,52,34
17166,Wisconsin,Beta,0.63777375,176,53,34
17167,Wisconsin,Beta,0.48961896,102,85,34
17168,Wisconsin,Beta,0.51971906,102,31,34
17169,Wisconsin,Beta,0.64095217,48,221,34
17170,Wisconsin,Beta,0.67994684,48,211,34
17171,Wisconsin,Beta,0.4958645,114,204,34
17172,Wisconsin,Beta,0.5698368,114,52,34
17173,Wisconsin,Beta,0.51468664,170,243,34
17174,Wisconsin,Beta,0.51200324,170,6,34
17175,Wisconsin,Beta,0.54668564,170,54,34
17176,Wisconsin,Beta,0.47621632,170,35,34
17177,Wisconsin,Beta,0.4428376,243,170,34
17178,Wisconsin,Beta,0.48368818,6,170,34
17179,Wisconsin,Beta,0.52936673,57,204,34
17180,Wisconsin,Beta,0.59574306,57,52,34
17181,Wisconsin,Beta,0.47113204,211,97,34
17182,Wisconsin,Beta,0.4168561,211,115,34
17183,Wisconsin,Beta,0.5286772,211,5,34
17184,Wisconsin,Beta,0.537841,29,41,34
17185,Wisconsin,Beta,0.45628306,29,126,34
17186,Wisconsin,Beta,0.53004235,233,142,34
17187,Wisconsin,Beta,0.59669524,144,144,34
17188,Wisconsin,Beta,0.61910534,144,12,34
17189,Wisconsin,Beta,0.5401193,108,144,34
17190,Wisconsin,Beta,0.61534345,118,198,34
17191,Wisconsin,Beta,0.6095202,118,37,34
17192,Wisconsin,Beta,0.54857576,96,217,34
17193,Wisconsin,Beta,0.59282345,96,112,34
17194,Wisconsin,Beta,0.53720856,20,170,34
17195,Wisconsin,Beta,0.5757275,20,243,34
17196,Wisconsin,Beta,0.5065568,20,149,34
17197,Wisconsin,Beta,0.5328239,20,35,34
17198,Wisconsin,Beta,0.44880772,204,190,34
17199,Wisconsin,Beta,0.4603715,204,57,34
17200,Wisconsin,Beta,0.45396602,204,97,34
17201,Wisconsin,Beta,0.39962587,204,115,34
17202,Wisconsin,Beta,0.46691972,204,49,34
17203,Wisconsin,Beta,0.4829439,204,66,34
17204,Wisconsin,Beta,0.511075,204,5,34
17205,Wisconsin,Beta,0.6480095,97,211,34
17206,Wisconsin,Beta,0.648429,97,45,34
17207,Wisconsin,Beta,0.6096686,97,168,34
17208,Wisconsin,Beta,0.5156343,0,20,34
17209,Wisconsin,Beta,0.56028235,0,28,34
17210,Wisconsin,Beta,0.5572897,0,104,34
17211,Wisconsin,Beta,0.5623567,0,99,34
17212,Wisconsin,Beta,0.4711004,0,200,34
17213,Wisconsin,Beta,0.5447021,7,0,34
17214,Wisconsin,Beta,0.5605916,7,242,34
17215,Wisconsin,Beta,0.54417545,242,170,34
17216,Wisconsin,Beta,0.573168,242,6,34
17217,Wisconsin,Beta,0.5420683,242,233,34
17218,Wisconsin,Beta,0.48968768,242,109,34
17219,Wisconsin,Beta,0.48151156,242,7,34
17220,Wisconsin,Beta,0.5222492,242,150,34
17221,Wisconsin,Beta,0.55461425,242,194,34
17222,Wisconsin,Beta,0.54045105,242,215,34
17223,Wisconsin,Beta,0.577547,242,171,34
17224,Wisconsin,Beta,0.605675,242,38,34
17225,Wisconsin,Beta,0.50964755,242,149,34
17226,Wisconsin,Beta,0.7082575,242,24,34
17227,Wisconsin,Beta,0.57716435,242,249,34
17228,Wisconsin,Beta,0.5823646,242,28,34
17229,Wisconsin,Beta,0.537886,242,205,34
17230,Wisconsin,Beta,0.593581,242,148,34
17231,Wisconsin,Beta,0.56077087,242,21,34
17232,Wisconsin,Beta,0.56793004,242,74,34
17233,Wisconsin,Beta,0.5089615,242,167,34
17234,Wisconsin,Beta,0.6046988,242,202,34
17235,Wisconsin,Beta,0.72654825,217,96,34
17236,Wisconsin,Beta,0.5703472,217,217,34
17237,Wisconsin,Beta,0.47044477,112,112,34
17238,Wisconsin,Beta,0.5754016,4,195,34
17239,Wisconsin,Beta,0.43056136,158,229,34
17240,Wisconsin,Beta,0.55376506,199,84,34
17241,Wisconsin,Beta,0.6309654,199,8,34
17242,Wisconsin,Beta,0.67927414,199,145,34
17243,Wisconsin,Beta,0.61577594,199,32,34
17244,Wisconsin,Beta,0.55745447,53,33,34
17245,Wisconsin,Beta,0.5751197,53,216,34
17246,Wisconsin,Beta,0.55717695,53,195,34
17247,Wisconsin,Beta,0.58028704,89,211,34
17248,Wisconsin,Beta,0.54957956,89,216,34
17249,Wisconsin,Beta,0.52798116,89,195,34
17250,Wisconsin,Beta,0.572475,89,202,34
17251,Wisconsin,Beta,0.4963164,152,57,34
17252,Wisconsin,Beta,0.54384416,152,211,34
17253,Wisconsin,Beta,0.51707953,152,216,34
17254,Wisconsin,Beta,0.5086917,152,12,34
17255,Wisconsin,Beta,0.49323472,152,105,34
17256,Wisconsin,Beta,0.5432978,34,132,34
17257,Wisconsin,Beta,0.5804541,34,104,34
17258,Wisconsin,Beta,0.60934836,91,171,34
17259,Wisconsin,Beta,0.639776,91,123,34
17260,Wisconsin,Beta,0.67118114,91,145,34
17261,Wisconsin,Beta,0.5533777,178,41,34
17262,Wisconsin,Beta,0.45734015,178,173,34
17263,Wisconsin,Beta,0.4785729,178,122,34
17264,Wisconsin,Beta,0.56367207,178,180,34
17265,Wisconsin,Beta,0.50783443,241,29,34
17266,Wisconsin,Beta,0.59813285,241,41,34
17267,Wisconsin,Beta,0.57623833,241,51,34
17268,Wisconsin,Beta,0.532709,113,25,34
17269,Wisconsin,Beta,0.53907645,82,25,34
17270,Wisconsin,Beta,0.51432955,25,113,34
17271,Wisconsin,Beta,0.5225836,25,82,34
17272,Wisconsin,Beta,0.4371221,228,25,34
17273,Wisconsin,Beta,0.61843437,156,152,34
17274,Wisconsin,Beta,0.5762665,156,143,34
17275,Wisconsin,Beta,0.5334555,156,172,34
17276,Wisconsin,Beta,0.6089049,156,225,34
17277,Wisconsin,Beta,0.5425356,156,183,34
17278,Wisconsin,Beta,0.4303835,160,67,34
17279,Wisconsin,Beta,0.34478936,160,61,34
17280,Wisconsin,Beta,0.5162333,160,232,34
17281,Wisconsin,Beta,0.4463036,116,20,34
17282,Wisconsin,Beta,0.57401365,87,54,34
17283,Wisconsin,Beta,0.54749864,87,229,34
17284,Wisconsin,Beta,0.5463309,127,54,34
17285,Wisconsin,Beta,0.51958835,54,170,34
17286,Wisconsin,Beta,0.63332766,54,2,34
17287,Wisconsin,Beta,0.59566224,54,159,34
17288,Wisconsin,Beta,0.5622942,54,119,34
17289,Wisconsin,Beta,0.61832255,54,46,34
17290,Wisconsin,Beta,0.5294836,54,165,34
17291,Wisconsin,Beta,0.5388034,54,129,34
17292,Wisconsin,Beta,0.5515733,150,194,34
17293,Wisconsin,Beta,0.569196,194,150,34
17294,Wisconsin,Beta,0.46296835,138,100,34
17295,Wisconsin,Beta,0.54865223,106,93,34
17296,Wisconsin,Beta,0.6078842,41,29,34
17297,Wisconsin,Beta,0.5681238,41,178,34
17298,Wisconsin,Beta,0.58113986,245,32,34
17299,Wisconsin,Beta,0.5864269,245,168,34
17300,Wisconsin,Beta,0.5924775,245,104,34
17301,Wisconsin,Beta,0.58989275,240,104,34
17302,Wisconsin,Beta,0.5548683,51,241,34
17303,Wisconsin,Beta,0.5179675,51,39,34
17304,Wisconsin,Beta,0.5210789,70,204,34
17305,Wisconsin,Beta,0.5927125,70,52,34
17306,Wisconsin,Beta,0.68037975,39,51,34
17307,Wisconsin,Beta,0.47654727,215,171,34
17308,Wisconsin,Beta,0.52545035,171,215,34
17309,Wisconsin,Beta,0.5638959,171,171,34
17310,Wisconsin,Beta,0.5360293,172,156,34
17311,Wisconsin,Beta,0.7327846,38,145,34
17312,Wisconsin,Beta,0.49155426,145,38,34
17313,Wisconsin,Beta,0.5520936,224,137,34
17314,Wisconsin,Beta,0.45987535,83,20,34
17315,Wisconsin,Beta,0.52343845,83,90,34
17316,Wisconsin,Beta,0.4842963,90,83,34
17317,Wisconsin,Beta,0.4749771,45,97,34
17318,Wisconsin,Beta,0.41798666,45,115,34
17319,Wisconsin,Beta,0.52747774,45,5,34
17320,Wisconsin,Beta,0.5225093,71,204,34
17321,Wisconsin,Beta,0.591476,71,52,34
17322,Wisconsin,Beta,0.554598,141,97,34
17323,Wisconsin,Beta,0.5007123,141,115,34
17324,Wisconsin,Beta,0.6110918,141,5,34
17325,Wisconsin,Beta,0.52403885,153,153,34
17326,Wisconsin,Beta,0.4715978,196,32,34
17327,Wisconsin,Beta,0.48364672,32,97,34
17328,Wisconsin,Beta,0.4280517,32,115,34
17329,Wisconsin,Beta,0.5366545,32,5,34
17330,Wisconsin,Beta,0.5800648,225,156,34
17331,Wisconsin,Beta,0.50941175,49,204,34
17332,Wisconsin,Beta,0.57915795,49,52,34
17333,Wisconsin,Beta,0.6639833,162,51,34
17334,Wisconsin,Beta,0.5589009,192,73,34
17335,Wisconsin,Beta,0.5042866,192,112,34
17336,Wisconsin,Beta,0.62732327,192,34,34
17337,Wisconsin,Beta,0.60874045,192,41,34
17338,Wisconsin,Beta,0.48877427,192,125,34
17339,Wisconsin,Beta,0.59325624,192,192,34
17340,Wisconsin,Beta,0.51678264,192,173,34
17341,Wisconsin,Beta,0.49138916,192,140,34
17342,Wisconsin,Beta,0.5319804,192,122,34
17343,Wisconsin,Beta,0.5523713,192,31,34
17344,Wisconsin,Beta,0.51406926,81,97,34
17345,Wisconsin,Beta,0.45579886,81,115,34
17346,Wisconsin,Beta,0.568552,81,5,34
17347,Wisconsin,Beta,0.63255733,223,89,34
17348,Wisconsin,Beta,0.6682401,223,202,34
17349,Wisconsin,Beta,0.50622076,168,97,34
17350,Wisconsin,Beta,0.44763666,168,115,34
17351,Wisconsin,Beta,0.5594199,168,5,34
17352,Wisconsin,Beta,0.58377945,201,207,34
17353,Wisconsin,Beta,0.61944085,201,8,34
17354,Wisconsin,Beta,0.4631058,26,201,34
17355,Wisconsin,Beta,0.5486285,173,65,34
17356,Wisconsin,Beta,0.5545096,173,26,34
17357,Wisconsin,Beta,0.5489632,173,226,34
17358,Wisconsin,Beta,0.5673342,173,182,34
17359,Wisconsin,Beta,0.56421864,173,122,34
17360,Wisconsin,Beta,0.5814626,149,62,34
17361,Wisconsin,Beta,0.5874392,24,62,34
17362,Wisconsin,Beta,0.5215893,164,37,34
17363,Wisconsin,Beta,0.63644266,166,191,34
17364,Wisconsin,Beta,0.5159895,249,117,34
17365,Wisconsin,Beta,0.54552996,117,249,34
17366,Wisconsin,Beta,0.51740986,117,117,34
17367,Wisconsin,Beta,0.5892822,28,28,34
17368,Wisconsin,Beta,0.5896893,28,104,34
17369,Wisconsin,Beta,0.5664305,2,54,34
17370,Wisconsin,Beta,0.5103545,68,126,34
17371,Wisconsin,Beta,0.75421363,205,169,34
17372,Wisconsin,Beta,0.5515218,169,205,34
17373,Wisconsin,Beta,0.6686949,169,169,34
17374,Wisconsin,Beta,0.5031124,79,132,34
17375,Wisconsin,Beta,0.49924946,79,29,34
17376,Wisconsin,Beta,0.50483555,79,213,34
17377,Wisconsin,Beta,0.4541001,79,68,34
17378,Wisconsin,Beta,0.6147052,79,79,34
17379,Wisconsin,Beta,0.52707434,79,193,34
17380,Wisconsin,Beta,0.50599915,79,126,34
17381,Wisconsin,Beta,0.47005194,79,69,34
17382,Wisconsin,Beta,0.58205926,148,229,34
17383,Wisconsin,Beta,0.53578836,229,148,34
17384,Wisconsin,Beta,0.43354508,236,97,34
17385,Wisconsin,Beta,0.38189507,236,115,34
17386,Wisconsin,Beta,0.49050614,236,5,34
17387,Wisconsin,Beta,0.48938897,197,84,34
17388,Wisconsin,Beta,0.5804239,197,232,34
17389,Wisconsin,Beta,0.6183653,197,209,34
17390,Wisconsin,Beta,0.55503416,197,37,34
17391,Wisconsin,Beta,0.5461252,197,13,34
17392,Wisconsin,Beta,0.6050764,151,37,34
17393,Wisconsin,Beta,0.5743864,121,42,34
17394,Wisconsin,Beta,0.3551104,121,161,34
17395,Wisconsin,Beta,0.46957344,121,120,34
17396,Wisconsin,Beta,0.61603606,50,230,34
17397,Wisconsin,Beta,0.54218286,50,135,34
17398,Wisconsin,Beta,0.5067084,50,85,34
17399,Wisconsin,Beta,0.41389257,50,72,34
17400,Wisconsin,Beta,0.50744456,50,44,34
17401,Wisconsin,Beta,0.5248793,50,31,34
17402,Wisconsin,Beta,0.5757797,120,121,34
17403,Wisconsin,Beta,0.40418893,120,161,34
17404,Wisconsin,Beta,0.56825596,120,157,34
17405,Wisconsin,Beta,0.51917195,120,120,34
17406,Wisconsin,Beta,0.6297266,154,209,34
17407,Wisconsin,Beta,0.46490908,184,156,34
17408,Wisconsin,Beta,0.48291612,184,75,34
17409,Wisconsin,Beta,0.52227956,21,22,34
17410,Wisconsin,Beta,0.5815122,22,21,34
17411,Wisconsin,Beta,0.58303314,22,22,34
17412,Wisconsin,Beta,0.6272608,210,225,34
17413,Wisconsin,Beta,0.56310695,210,183,34
17414,Wisconsin,Beta,0.5733805,179,158,34
17415,Wisconsin,Beta,0.523042,75,199,34
17416,Wisconsin,Beta,0.46098956,75,156,34
17417,Wisconsin,Beta,0.4662887,75,172,34
